rep,ID,uid,TIME,y1,IFN_dose,ARMTYPE,IFN
90,17,17_rep90,0,100.067,3000,ifn alpha,.
90,17,17_rep90,2,99.0718,3000,ifn alpha,.
90,17,17_rep90,6,95.8852,3000,ifn alpha,.
90,17,17_rep90,12,93.1869,3000,ifn alpha,.
90,17,17_rep90,24,87.3907,3000,ifn alpha,.
90,17,17_rep90,36,78.7929,3000,ifn alpha,.
90,17,17_rep90,48,72.9915,3000,ifn alpha,.
90,17,17_rep90,0,.,3000,ifn alpha,3000
90,17,17_rep90,2,.,3000,ifn alpha,3000
90,17,17_rep90,6,.,3000,ifn alpha,3000
90,17,17_rep90,12,.,3000,ifn alpha,3000
90,17,17_rep90,24,.,3000,ifn alpha,3000
90,17,17_rep90,36,.,3000,ifn alpha,3000
90,17,17_rep90,48,.,3000,ifn alpha,3000
91,17,17_rep91,0,99.9887,3000,ifn alpha,.
91,17,17_rep91,2,97.7445,3000,ifn alpha,.
91,17,17_rep91,6,97.1468,3000,ifn alpha,.
91,17,17_rep91,12,92.2434,3000,ifn alpha,.
91,17,17_rep91,24,88.9499,3000,ifn alpha,.
91,17,17_rep91,36,85.0519,3000,ifn alpha,.
91,17,17_rep91,48,65.6329,3000,ifn alpha,.
91,17,17_rep91,0,.,3000,ifn alpha,3000
91,17,17_rep91,2,.,3000,ifn alpha,3000
91,17,17_rep91,6,.,3000,ifn alpha,3000
91,17,17_rep91,12,.,3000,ifn alpha,3000
91,17,17_rep91,24,.,3000,ifn alpha,3000
91,17,17_rep91,36,.,3000,ifn alpha,3000
91,17,17_rep91,48,.,3000,ifn alpha,3000
92,17,17_rep92,0,99.9689,3000,ifn alpha,.
92,17,17_rep92,2,99.4567,3000,ifn alpha,.
92,17,17_rep92,6,97.4418,3000,ifn alpha,.
92,17,17_rep92,12,94.7004,3000,ifn alpha,.
92,17,17_rep92,24,87.8755,3000,ifn alpha,.
92,17,17_rep92,36,82.3064,3000,ifn alpha,.
92,17,17_rep92,48,70.4192,3000,ifn alpha,.
92,17,17_rep92,0,.,3000,ifn alpha,3000
92,17,17_rep92,2,.,3000,ifn alpha,3000
92,17,17_rep92,6,.,3000,ifn alpha,3000
92,17,17_rep92,12,.,3000,ifn alpha,3000
92,17,17_rep92,24,.,3000,ifn alpha,3000
92,17,17_rep92,36,.,3000,ifn alpha,3000
92,17,17_rep92,48,.,3000,ifn alpha,3000
93,17,17_rep93,0,99.5869,3000,ifn alpha,.
93,17,17_rep93,2,98.6198,3000,ifn alpha,.
93,17,17_rep93,6,96.1115,3000,ifn alpha,.
93,17,17_rep93,12,88.8849,3000,ifn alpha,.
93,17,17_rep93,24,86.9756,3000,ifn alpha,.
93,17,17_rep93,36,80.1516,3000,ifn alpha,.
93,17,17_rep93,48,82.8673,3000,ifn alpha,.
93,17,17_rep93,0,.,3000,ifn alpha,3000
93,17,17_rep93,2,.,3000,ifn alpha,3000
93,17,17_rep93,6,.,3000,ifn alpha,3000
93,17,17_rep93,12,.,3000,ifn alpha,3000
93,17,17_rep93,24,.,3000,ifn alpha,3000
93,17,17_rep93,36,.,3000,ifn alpha,3000
93,17,17_rep93,48,.,3000,ifn alpha,3000
94,17,17_rep94,0,99.9358,3000,ifn alpha,.
94,17,17_rep94,2,97.5357,3000,ifn alpha,.
94,17,17_rep94,6,97.1922,3000,ifn alpha,.
94,17,17_rep94,12,92.3974,3000,ifn alpha,.
94,17,17_rep94,24,88.5478,3000,ifn alpha,.
94,17,17_rep94,36,83.0556,3000,ifn alpha,.
94,17,17_rep94,48,74.1954,3000,ifn alpha,.
94,17,17_rep94,0,.,3000,ifn alpha,3000
94,17,17_rep94,2,.,3000,ifn alpha,3000
94,17,17_rep94,6,.,3000,ifn alpha,3000
94,17,17_rep94,12,.,3000,ifn alpha,3000
94,17,17_rep94,24,.,3000,ifn alpha,3000
94,17,17_rep94,36,.,3000,ifn alpha,3000
94,17,17_rep94,48,.,3000,ifn alpha,3000
95,17,17_rep95,0,100.038,3000,ifn alpha,.
95,17,17_rep95,2,98.4128,3000,ifn alpha,.
95,17,17_rep95,6,96.9616,3000,ifn alpha,.
95,17,17_rep95,12,94.7268,3000,ifn alpha,.
95,17,17_rep95,24,88.9027,3000,ifn alpha,.
95,17,17_rep95,36,80.3593,3000,ifn alpha,.
95,17,17_rep95,48,77.6396,3000,ifn alpha,.
95,17,17_rep95,0,.,3000,ifn alpha,3000
95,17,17_rep95,2,.,3000,ifn alpha,3000
95,17,17_rep95,6,.,3000,ifn alpha,3000
95,17,17_rep95,12,.,3000,ifn alpha,3000
95,17,17_rep95,24,.,3000,ifn alpha,3000
95,17,17_rep95,36,.,3000,ifn alpha,3000
95,17,17_rep95,48,.,3000,ifn alpha,3000
96,17,17_rep96,0,100.003,3000,ifn alpha,.
96,17,17_rep96,2,98.4565,3000,ifn alpha,.
96,17,17_rep96,6,94.8459,3000,ifn alpha,.
96,17,17_rep96,12,93.8746,3000,ifn alpha,.
96,17,17_rep96,24,88.3719,3000,ifn alpha,.
96,17,17_rep96,36,80.3686,3000,ifn alpha,.
96,17,17_rep96,48,85.7945,3000,ifn alpha,.
96,17,17_rep96,0,.,3000,ifn alpha,3000
96,17,17_rep96,2,.,3000,ifn alpha,3000
96,17,17_rep96,6,.,3000,ifn alpha,3000
96,17,17_rep96,12,.,3000,ifn alpha,3000
96,17,17_rep96,24,.,3000,ifn alpha,3000
96,17,17_rep96,36,.,3000,ifn alpha,3000
96,17,17_rep96,48,.,3000,ifn alpha,3000
97,17,17_rep97,0,99.8582,3000,ifn alpha,.
97,17,17_rep97,2,99.5395,3000,ifn alpha,.
97,17,17_rep97,6,97.0627,3000,ifn alpha,.
97,17,17_rep97,12,87.0545,3000,ifn alpha,.
97,17,17_rep97,24,90.5105,3000,ifn alpha,.
97,17,17_rep97,36,83.8477,3000,ifn alpha,.
97,17,17_rep97,48,77.2195,3000,ifn alpha,.
97,17,17_rep97,0,.,3000,ifn alpha,3000
97,17,17_rep97,2,.,3000,ifn alpha,3000
97,17,17_rep97,6,.,3000,ifn alpha,3000
97,17,17_rep97,12,.,3000,ifn alpha,3000
97,17,17_rep97,24,.,3000,ifn alpha,3000
97,17,17_rep97,36,.,3000,ifn alpha,3000
97,17,17_rep97,48,.,3000,ifn alpha,3000
98,17,17_rep98,0,99.887,3000,ifn alpha,.
98,17,17_rep98,2,97.3625,3000,ifn alpha,.
98,17,17_rep98,6,94.1827,3000,ifn alpha,.
98,17,17_rep98,12,91.7557,3000,ifn alpha,.
98,17,17_rep98,24,84.5265,3000,ifn alpha,.
98,17,17_rep98,36,77.2816,3000,ifn alpha,.
98,17,17_rep98,48,77.4205,3000,ifn alpha,.
98,17,17_rep98,0,.,3000,ifn alpha,3000
98,17,17_rep98,2,.,3000,ifn alpha,3000
98,17,17_rep98,6,.,3000,ifn alpha,3000
98,17,17_rep98,12,.,3000,ifn alpha,3000
98,17,17_rep98,24,.,3000,ifn alpha,3000
98,17,17_rep98,36,.,3000,ifn alpha,3000
98,17,17_rep98,48,.,3000,ifn alpha,3000
99,17,17_rep99,0,99.9281,3000,ifn alpha,.
99,17,17_rep99,2,98.2823,3000,ifn alpha,.
99,17,17_rep99,6,96.4695,3000,ifn alpha,.
99,17,17_rep99,12,88.5816,3000,ifn alpha,.
99,17,17_rep99,24,89.5141,3000,ifn alpha,.
99,17,17_rep99,36,86.867,3000,ifn alpha,.
99,17,17_rep99,48,82.6921,3000,ifn alpha,.
99,17,17_rep99,0,.,3000,ifn alpha,3000
99,17,17_rep99,2,.,3000,ifn alpha,3000
99,17,17_rep99,6,.,3000,ifn alpha,3000
99,17,17_rep99,12,.,3000,ifn alpha,3000
99,17,17_rep99,24,.,3000,ifn alpha,3000
99,17,17_rep99,36,.,3000,ifn alpha,3000
99,17,17_rep99,48,.,3000,ifn alpha,3000
100,17,17_rep100,0,100.306,3000,ifn alpha,.
100,17,17_rep100,2,99.7153,3000,ifn alpha,.
100,17,17_rep100,6,95.7515,3000,ifn alpha,.
100,17,17_rep100,12,91.3013,3000,ifn alpha,.
100,17,17_rep100,24,86.4199,3000,ifn alpha,.
100,17,17_rep100,36,82.2591,3000,ifn alpha,.
100,17,17_rep100,48,66.6509,3000,ifn alpha,.
100,17,17_rep100,0,.,3000,ifn alpha,3000
100,17,17_rep100,2,.,3000,ifn alpha,3000
100,17,17_rep100,6,.,3000,ifn alpha,3000
100,17,17_rep100,12,.,3000,ifn alpha,3000
100,17,17_rep100,24,.,3000,ifn alpha,3000
100,17,17_rep100,36,.,3000,ifn alpha,3000
100,17,17_rep100,48,.,3000,ifn alpha,3000
101,17,17_rep101,0,99.8684,3000,ifn alpha,.
101,17,17_rep101,2,99.3269,3000,ifn alpha,.
101,17,17_rep101,6,98.1635,3000,ifn alpha,.
101,17,17_rep101,12,96.053,3000,ifn alpha,.
101,17,17_rep101,24,90.2788,3000,ifn alpha,.
101,17,17_rep101,36,82.9615,3000,ifn alpha,.
101,17,17_rep101,48,66.386,3000,ifn alpha,.
101,17,17_rep101,0,.,3000,ifn alpha,3000
101,17,17_rep101,2,.,3000,ifn alpha,3000
101,17,17_rep101,6,.,3000,ifn alpha,3000
101,17,17_rep101,12,.,3000,ifn alpha,3000
101,17,17_rep101,24,.,3000,ifn alpha,3000
101,17,17_rep101,36,.,3000,ifn alpha,3000
101,17,17_rep101,48,.,3000,ifn alpha,3000
102,17,17_rep102,0,100.128,3000,ifn alpha,.
102,17,17_rep102,2,97.3329,3000,ifn alpha,.
102,17,17_rep102,6,96.6022,3000,ifn alpha,.
102,17,17_rep102,12,93.8835,3000,ifn alpha,.
102,17,17_rep102,24,82.4066,3000,ifn alpha,.
102,17,17_rep102,36,77.0687,3000,ifn alpha,.
102,17,17_rep102,48,82.4141,3000,ifn alpha,.
102,17,17_rep102,0,.,3000,ifn alpha,3000
102,17,17_rep102,2,.,3000,ifn alpha,3000
102,17,17_rep102,6,.,3000,ifn alpha,3000
102,17,17_rep102,12,.,3000,ifn alpha,3000
102,17,17_rep102,24,.,3000,ifn alpha,3000
102,17,17_rep102,36,.,3000,ifn alpha,3000
102,17,17_rep102,48,.,3000,ifn alpha,3000
103,17,17_rep103,0,99.7557,3000,ifn alpha,.
103,17,17_rep103,2,97.093,3000,ifn alpha,.
103,17,17_rep103,6,97.4178,3000,ifn alpha,.
103,17,17_rep103,12,91.4712,3000,ifn alpha,.
103,17,17_rep103,24,87.045,3000,ifn alpha,.
103,17,17_rep103,36,88.1859,3000,ifn alpha,.
103,17,17_rep103,48,79.8933,3000,ifn alpha,.
103,17,17_rep103,0,.,3000,ifn alpha,3000
103,17,17_rep103,2,.,3000,ifn alpha,3000
103,17,17_rep103,6,.,3000,ifn alpha,3000
103,17,17_rep103,12,.,3000,ifn alpha,3000
103,17,17_rep103,24,.,3000,ifn alpha,3000
103,17,17_rep103,36,.,3000,ifn alpha,3000
103,17,17_rep103,48,.,3000,ifn alpha,3000
104,17,17_rep104,0,100.193,3000,ifn alpha,.
104,17,17_rep104,2,98.2604,3000,ifn alpha,.
104,17,17_rep104,6,97.666,3000,ifn alpha,.
104,17,17_rep104,12,91.085,3000,ifn alpha,.
104,17,17_rep104,24,86.3078,3000,ifn alpha,.
104,17,17_rep104,36,83.3181,3000,ifn alpha,.
104,17,17_rep104,48,77.5643,3000,ifn alpha,.
104,17,17_rep104,0,.,3000,ifn alpha,3000
104,17,17_rep104,2,.,3000,ifn alpha,3000
104,17,17_rep104,6,.,3000,ifn alpha,3000
104,17,17_rep104,12,.,3000,ifn alpha,3000
104,17,17_rep104,24,.,3000,ifn alpha,3000
104,17,17_rep104,36,.,3000,ifn alpha,3000
104,17,17_rep104,48,.,3000,ifn alpha,3000
105,17,17_rep105,0,100.127,3000,ifn alpha,.
105,17,17_rep105,2,98.8984,3000,ifn alpha,.
105,17,17_rep105,6,97.506,3000,ifn alpha,.
105,17,17_rep105,12,90.2435,3000,ifn alpha,.
105,17,17_rep105,24,90.0785,3000,ifn alpha,.
105,17,17_rep105,36,78.1521,3000,ifn alpha,.
105,17,17_rep105,48,74.5345,3000,ifn alpha,.
105,17,17_rep105,0,.,3000,ifn alpha,3000
105,17,17_rep105,2,.,3000,ifn alpha,3000
105,17,17_rep105,6,.,3000,ifn alpha,3000
105,17,17_rep105,12,.,3000,ifn alpha,3000
105,17,17_rep105,24,.,3000,ifn alpha,3000
105,17,17_rep105,36,.,3000,ifn alpha,3000
105,17,17_rep105,48,.,3000,ifn alpha,3000
106,17,17_rep106,0,99.5365,3000,ifn alpha,.
106,17,17_rep106,2,98.7435,3000,ifn alpha,.
106,17,17_rep106,6,97.6867,3000,ifn alpha,.
106,17,17_rep106,12,94.3782,3000,ifn alpha,.
106,17,17_rep106,24,90.2515,3000,ifn alpha,.
106,17,17_rep106,36,82.757,3000,ifn alpha,.
106,17,17_rep106,48,71.0171,3000,ifn alpha,.
106,17,17_rep106,0,.,3000,ifn alpha,3000
106,17,17_rep106,2,.,3000,ifn alpha,3000
106,17,17_rep106,6,.,3000,ifn alpha,3000
106,17,17_rep106,12,.,3000,ifn alpha,3000
106,17,17_rep106,24,.,3000,ifn alpha,3000
106,17,17_rep106,36,.,3000,ifn alpha,3000
106,17,17_rep106,48,.,3000,ifn alpha,3000
107,17,17_rep107,0,99.8494,3000,ifn alpha,.
107,17,17_rep107,2,98.0818,3000,ifn alpha,.
107,17,17_rep107,6,97.7959,3000,ifn alpha,.
107,17,17_rep107,12,95.9895,3000,ifn alpha,.
107,17,17_rep107,24,87.4607,3000,ifn alpha,.
107,17,17_rep107,36,88.3791,3000,ifn alpha,.
107,17,17_rep107,48,71.5425,3000,ifn alpha,.
107,17,17_rep107,0,.,3000,ifn alpha,3000
107,17,17_rep107,2,.,3000,ifn alpha,3000
107,17,17_rep107,6,.,3000,ifn alpha,3000
107,17,17_rep107,12,.,3000,ifn alpha,3000
107,17,17_rep107,24,.,3000,ifn alpha,3000
107,17,17_rep107,36,.,3000,ifn alpha,3000
107,17,17_rep107,48,.,3000,ifn alpha,3000
108,17,17_rep108,0,100.114,3000,ifn alpha,.
108,17,17_rep108,2,99.0869,3000,ifn alpha,.
108,17,17_rep108,6,96.9125,3000,ifn alpha,.
108,17,17_rep108,12,91.3772,3000,ifn alpha,.
108,17,17_rep108,24,92.8225,3000,ifn alpha,.
108,17,17_rep108,36,84.4046,3000,ifn alpha,.
108,17,17_rep108,48,85.0947,3000,ifn alpha,.
108,17,17_rep108,0,.,3000,ifn alpha,3000
108,17,17_rep108,2,.,3000,ifn alpha,3000
108,17,17_rep108,6,.,3000,ifn alpha,3000
108,17,17_rep108,12,.,3000,ifn alpha,3000
108,17,17_rep108,24,.,3000,ifn alpha,3000
108,17,17_rep108,36,.,3000,ifn alpha,3000
108,17,17_rep108,48,.,3000,ifn alpha,3000
109,17,17_rep109,0,99.743,3000,ifn alpha,.
109,17,17_rep109,2,99.0451,3000,ifn alpha,.
109,17,17_rep109,6,96.6254,3000,ifn alpha,.
109,17,17_rep109,12,93.063,3000,ifn alpha,.
109,17,17_rep109,24,88.8785,3000,ifn alpha,.
109,17,17_rep109,36,88.7684,3000,ifn alpha,.
109,17,17_rep109,48,80.4839,3000,ifn alpha,.
109,17,17_rep109,0,.,3000,ifn alpha,3000
109,17,17_rep109,2,.,3000,ifn alpha,3000
109,17,17_rep109,6,.,3000,ifn alpha,3000
109,17,17_rep109,12,.,3000,ifn alpha,3000
109,17,17_rep109,24,.,3000,ifn alpha,3000
109,17,17_rep109,36,.,3000,ifn alpha,3000
109,17,17_rep109,48,.,3000,ifn alpha,3000
110,17,17_rep110,0,100.172,3000,ifn alpha,.
110,17,17_rep110,2,98.1933,3000,ifn alpha,.
110,17,17_rep110,6,97.134,3000,ifn alpha,.
110,17,17_rep110,12,92.8765,3000,ifn alpha,.
110,17,17_rep110,24,87.7728,3000,ifn alpha,.
110,17,17_rep110,36,79.2438,3000,ifn alpha,.
110,17,17_rep110,48,67.0956,3000,ifn alpha,.
110,17,17_rep110,0,.,3000,ifn alpha,3000
110,17,17_rep110,2,.,3000,ifn alpha,3000
110,17,17_rep110,6,.,3000,ifn alpha,3000
110,17,17_rep110,12,.,3000,ifn alpha,3000
110,17,17_rep110,24,.,3000,ifn alpha,3000
110,17,17_rep110,36,.,3000,ifn alpha,3000
110,17,17_rep110,48,.,3000,ifn alpha,3000
111,17,17_rep111,0,100.127,3000,ifn alpha,.
111,17,17_rep111,2,99.0095,3000,ifn alpha,.
111,17,17_rep111,6,97.4081,3000,ifn alpha,.
111,17,17_rep111,12,94.5977,3000,ifn alpha,.
111,17,17_rep111,24,85.4913,3000,ifn alpha,.
111,17,17_rep111,36,82.0139,3000,ifn alpha,.
111,17,17_rep111,48,81.2723,3000,ifn alpha,.
111,17,17_rep111,0,.,3000,ifn alpha,3000
111,17,17_rep111,2,.,3000,ifn alpha,3000
111,17,17_rep111,6,.,3000,ifn alpha,3000
111,17,17_rep111,12,.,3000,ifn alpha,3000
111,17,17_rep111,24,.,3000,ifn alpha,3000
111,17,17_rep111,36,.,3000,ifn alpha,3000
111,17,17_rep111,48,.,3000,ifn alpha,3000
112,17,17_rep112,0,100.336,3000,ifn alpha,.
112,17,17_rep112,2,98.5017,3000,ifn alpha,.
112,17,17_rep112,6,96.2638,3000,ifn alpha,.
112,17,17_rep112,12,94.8958,3000,ifn alpha,.
112,17,17_rep112,24,90.269,3000,ifn alpha,.
112,17,17_rep112,36,77.1241,3000,ifn alpha,.
112,17,17_rep112,48,71.9685,3000,ifn alpha,.
112,17,17_rep112,0,.,3000,ifn alpha,3000
112,17,17_rep112,2,.,3000,ifn alpha,3000
112,17,17_rep112,6,.,3000,ifn alpha,3000
112,17,17_rep112,12,.,3000,ifn alpha,3000
112,17,17_rep112,24,.,3000,ifn alpha,3000
112,17,17_rep112,36,.,3000,ifn alpha,3000
112,17,17_rep112,48,.,3000,ifn alpha,3000
113,17,17_rep113,0,99.8656,3000,ifn alpha,.
113,17,17_rep113,2,98.696,3000,ifn alpha,.
113,17,17_rep113,6,95.3723,3000,ifn alpha,.
113,17,17_rep113,12,91.7942,3000,ifn alpha,.
113,17,17_rep113,24,87.9435,3000,ifn alpha,.
113,17,17_rep113,36,84.8596,3000,ifn alpha,.
113,17,17_rep113,48,69.7804,3000,ifn alpha,.
113,17,17_rep113,0,.,3000,ifn alpha,3000
113,17,17_rep113,2,.,3000,ifn alpha,3000
113,17,17_rep113,6,.,3000,ifn alpha,3000
113,17,17_rep113,12,.,3000,ifn alpha,3000
113,17,17_rep113,24,.,3000,ifn alpha,3000
113,17,17_rep113,36,.,3000,ifn alpha,3000
113,17,17_rep113,48,.,3000,ifn alpha,3000
114,17,17_rep114,0,99.97,3000,ifn alpha,.
114,17,17_rep114,2,99.0053,3000,ifn alpha,.
114,17,17_rep114,6,94.8582,3000,ifn alpha,.
114,17,17_rep114,12,95.9839,3000,ifn alpha,.
114,17,17_rep114,24,86.5636,3000,ifn alpha,.
114,17,17_rep114,36,78.842,3000,ifn alpha,.
114,17,17_rep114,48,76.0865,3000,ifn alpha,.
114,17,17_rep114,0,.,3000,ifn alpha,3000
114,17,17_rep114,2,.,3000,ifn alpha,3000
114,17,17_rep114,6,.,3000,ifn alpha,3000
114,17,17_rep114,12,.,3000,ifn alpha,3000
114,17,17_rep114,24,.,3000,ifn alpha,3000
114,17,17_rep114,36,.,3000,ifn alpha,3000
114,17,17_rep114,48,.,3000,ifn alpha,3000
115,17,17_rep115,0,99.6605,3000,ifn alpha,.
115,17,17_rep115,2,97.3935,3000,ifn alpha,.
115,17,17_rep115,6,95.7582,3000,ifn alpha,.
115,17,17_rep115,12,95.771,3000,ifn alpha,.
115,17,17_rep115,24,87.9936,3000,ifn alpha,.
115,17,17_rep115,36,77.1271,3000,ifn alpha,.
115,17,17_rep115,48,76.3161,3000,ifn alpha,.
115,17,17_rep115,0,.,3000,ifn alpha,3000
115,17,17_rep115,2,.,3000,ifn alpha,3000
115,17,17_rep115,6,.,3000,ifn alpha,3000
115,17,17_rep115,12,.,3000,ifn alpha,3000
115,17,17_rep115,24,.,3000,ifn alpha,3000
115,17,17_rep115,36,.,3000,ifn alpha,3000
115,17,17_rep115,48,.,3000,ifn alpha,3000
116,17,17_rep116,0,100.154,3000,ifn alpha,.
116,17,17_rep116,2,99.0254,3000,ifn alpha,.
116,17,17_rep116,6,96.9125,3000,ifn alpha,.
116,17,17_rep116,12,93.0187,3000,ifn alpha,.
116,17,17_rep116,24,78.6357,3000,ifn alpha,.
116,17,17_rep116,36,85.9534,3000,ifn alpha,.
116,17,17_rep116,48,75.3565,3000,ifn alpha,.
116,17,17_rep116,0,.,3000,ifn alpha,3000
116,17,17_rep116,2,.,3000,ifn alpha,3000
116,17,17_rep116,6,.,3000,ifn alpha,3000
116,17,17_rep116,12,.,3000,ifn alpha,3000
116,17,17_rep116,24,.,3000,ifn alpha,3000
116,17,17_rep116,36,.,3000,ifn alpha,3000
116,17,17_rep116,48,.,3000,ifn alpha,3000
117,17,17_rep117,0,100.164,3000,ifn alpha,.
117,17,17_rep117,2,97.8997,3000,ifn alpha,.
117,17,17_rep117,6,97.7139,3000,ifn alpha,.
117,17,17_rep117,12,90.1807,3000,ifn alpha,.
117,17,17_rep117,24,81.8614,3000,ifn alpha,.
117,17,17_rep117,36,81.6236,3000,ifn alpha,.
117,17,17_rep117,48,68.8477,3000,ifn alpha,.
117,17,17_rep117,0,.,3000,ifn alpha,3000
117,17,17_rep117,2,.,3000,ifn alpha,3000
117,17,17_rep117,6,.,3000,ifn alpha,3000
117,17,17_rep117,12,.,3000,ifn alpha,3000
117,17,17_rep117,24,.,3000,ifn alpha,3000
117,17,17_rep117,36,.,3000,ifn alpha,3000
117,17,17_rep117,48,.,3000,ifn alpha,3000
118,17,17_rep118,0,99.9265,3000,ifn alpha,.
118,17,17_rep118,2,97.2416,3000,ifn alpha,.
118,17,17_rep118,6,94.4559,3000,ifn alpha,.
118,17,17_rep118,12,88.8364,3000,ifn alpha,.
118,17,17_rep118,24,88.4771,3000,ifn alpha,.
118,17,17_rep118,36,75.5867,3000,ifn alpha,.
118,17,17_rep118,48,64.5238,3000,ifn alpha,.
118,17,17_rep118,0,.,3000,ifn alpha,3000
118,17,17_rep118,2,.,3000,ifn alpha,3000
118,17,17_rep118,6,.,3000,ifn alpha,3000
118,17,17_rep118,12,.,3000,ifn alpha,3000
118,17,17_rep118,24,.,3000,ifn alpha,3000
118,17,17_rep118,36,.,3000,ifn alpha,3000
118,17,17_rep118,48,.,3000,ifn alpha,3000
119,17,17_rep119,0,99.5458,3000,ifn alpha,.
119,17,17_rep119,2,98.8847,3000,ifn alpha,.
119,17,17_rep119,6,97.6505,3000,ifn alpha,.
119,17,17_rep119,12,95.837,3000,ifn alpha,.
119,17,17_rep119,24,82.563,3000,ifn alpha,.
119,17,17_rep119,36,83.591,3000,ifn alpha,.
119,17,17_rep119,48,67.5313,3000,ifn alpha,.
119,17,17_rep119,0,.,3000,ifn alpha,3000
119,17,17_rep119,2,.,3000,ifn alpha,3000
119,17,17_rep119,6,.,3000,ifn alpha,3000
119,17,17_rep119,12,.,3000,ifn alpha,3000
119,17,17_rep119,24,.,3000,ifn alpha,3000
119,17,17_rep119,36,.,3000,ifn alpha,3000
119,17,17_rep119,48,.,3000,ifn alpha,3000
120,17,17_rep120,0,99.3594,3000,ifn alpha,.
120,17,17_rep120,2,99.3399,3000,ifn alpha,.
120,17,17_rep120,6,96.6135,3000,ifn alpha,.
120,17,17_rep120,12,95.0834,3000,ifn alpha,.
120,17,17_rep120,24,88.7237,3000,ifn alpha,.
120,17,17_rep120,36,85.4988,3000,ifn alpha,.
120,17,17_rep120,48,77.7569,3000,ifn alpha,.
120,17,17_rep120,0,.,3000,ifn alpha,3000
120,17,17_rep120,2,.,3000,ifn alpha,3000
120,17,17_rep120,6,.,3000,ifn alpha,3000
120,17,17_rep120,12,.,3000,ifn alpha,3000
120,17,17_rep120,24,.,3000,ifn alpha,3000
120,17,17_rep120,36,.,3000,ifn alpha,3000
120,17,17_rep120,48,.,3000,ifn alpha,3000
121,17,17_rep121,0,100.089,3000,ifn alpha,.
121,17,17_rep121,2,99.4261,3000,ifn alpha,.
121,17,17_rep121,6,93.3707,3000,ifn alpha,.
121,17,17_rep121,12,94.9041,3000,ifn alpha,.
121,17,17_rep121,24,85.7399,3000,ifn alpha,.
121,17,17_rep121,36,77.6416,3000,ifn alpha,.
121,17,17_rep121,48,68.1963,3000,ifn alpha,.
121,17,17_rep121,0,.,3000,ifn alpha,3000
121,17,17_rep121,2,.,3000,ifn alpha,3000
121,17,17_rep121,6,.,3000,ifn alpha,3000
121,17,17_rep121,12,.,3000,ifn alpha,3000
121,17,17_rep121,24,.,3000,ifn alpha,3000
121,17,17_rep121,36,.,3000,ifn alpha,3000
121,17,17_rep121,48,.,3000,ifn alpha,3000
122,17,17_rep122,0,99.9336,3000,ifn alpha,.
122,17,17_rep122,2,98.702,3000,ifn alpha,.
122,17,17_rep122,6,95.8369,3000,ifn alpha,.
122,17,17_rep122,12,91.1995,3000,ifn alpha,.
122,17,17_rep122,24,87.6428,3000,ifn alpha,.
122,17,17_rep122,36,83.2839,3000,ifn alpha,.
122,17,17_rep122,48,73.2998,3000,ifn alpha,.
122,17,17_rep122,0,.,3000,ifn alpha,3000
122,17,17_rep122,2,.,3000,ifn alpha,3000
122,17,17_rep122,6,.,3000,ifn alpha,3000
122,17,17_rep122,12,.,3000,ifn alpha,3000
122,17,17_rep122,24,.,3000,ifn alpha,3000
122,17,17_rep122,36,.,3000,ifn alpha,3000
122,17,17_rep122,48,.,3000,ifn alpha,3000
123,17,17_rep123,0,99.9704,3000,ifn alpha,.
123,17,17_rep123,2,99.2519,3000,ifn alpha,.
123,17,17_rep123,6,96.4314,3000,ifn alpha,.
123,17,17_rep123,12,93.7697,3000,ifn alpha,.
123,17,17_rep123,24,86.5563,3000,ifn alpha,.
123,17,17_rep123,36,89.7557,3000,ifn alpha,.
123,17,17_rep123,48,80.7582,3000,ifn alpha,.
123,17,17_rep123,0,.,3000,ifn alpha,3000
123,17,17_rep123,2,.,3000,ifn alpha,3000
123,17,17_rep123,6,.,3000,ifn alpha,3000
123,17,17_rep123,12,.,3000,ifn alpha,3000
123,17,17_rep123,24,.,3000,ifn alpha,3000
123,17,17_rep123,36,.,3000,ifn alpha,3000
123,17,17_rep123,48,.,3000,ifn alpha,3000
124,17,17_rep124,0,99.5529,3000,ifn alpha,.
124,17,17_rep124,2,99.4053,3000,ifn alpha,.
124,17,17_rep124,6,97.9381,3000,ifn alpha,.
124,17,17_rep124,12,94.6704,3000,ifn alpha,.
124,17,17_rep124,24,86.489,3000,ifn alpha,.
124,17,17_rep124,36,72.0649,3000,ifn alpha,.
124,17,17_rep124,48,70.348,3000,ifn alpha,.
124,17,17_rep124,0,.,3000,ifn alpha,3000
124,17,17_rep124,2,.,3000,ifn alpha,3000
124,17,17_rep124,6,.,3000,ifn alpha,3000
124,17,17_rep124,12,.,3000,ifn alpha,3000
124,17,17_rep124,24,.,3000,ifn alpha,3000
124,17,17_rep124,36,.,3000,ifn alpha,3000
124,17,17_rep124,48,.,3000,ifn alpha,3000
125,17,17_rep125,0,99.8665,3000,ifn alpha,.
125,17,17_rep125,2,98.9126,3000,ifn alpha,.
125,17,17_rep125,6,97.3933,3000,ifn alpha,.
125,17,17_rep125,12,93.2019,3000,ifn alpha,.
125,17,17_rep125,24,81.8869,3000,ifn alpha,.
125,17,17_rep125,36,83.0926,3000,ifn alpha,.
125,17,17_rep125,48,66.6916,3000,ifn alpha,.
125,17,17_rep125,0,.,3000,ifn alpha,3000
125,17,17_rep125,2,.,3000,ifn alpha,3000
