rep,ID,uid,TIME,y1,ARMTYPE,CMT,IFN
133,1,1_rep133,0,.,ifn alpha,1,100
133,1,1_rep133,24,.,ifn alpha,1,100
134,1,1_rep134,0,102.333,ifn alpha,.,.
134,1,1_rep134,24,69.0483,ifn alpha,.,.
134,1,1_rep134,0,.,ifn alpha,1,100
134,1,1_rep134,24,.,ifn alpha,1,100
135,1,1_rep135,0,100.094,ifn alpha,.,.
135,1,1_rep135,24,69.6731,ifn alpha,.,.
135,1,1_rep135,0,.,ifn alpha,1,100
135,1,1_rep135,24,.,ifn alpha,1,100
136,1,1_rep136,0,97.2861,ifn alpha,.,.
136,1,1_rep136,24,71.4411,ifn alpha,.,.
136,1,1_rep136,0,.,ifn alpha,1,100
136,1,1_rep136,24,.,ifn alpha,1,100
137,1,1_rep137,0,98.373,ifn alpha,.,.
137,1,1_rep137,24,71.7488,ifn alpha,.,.
137,1,1_rep137,0,.,ifn alpha,1,100
137,1,1_rep137,24,.,ifn alpha,1,100
138,1,1_rep138,0,98.064,ifn alpha,.,.
138,1,1_rep138,24,66.5482,ifn alpha,.,.
138,1,1_rep138,0,.,ifn alpha,1,100
138,1,1_rep138,24,.,ifn alpha,1,100
139,1,1_rep139,0,103.23,ifn alpha,.,.
139,1,1_rep139,24,69.7527,ifn alpha,.,.
139,1,1_rep139,0,.,ifn alpha,1,100
139,1,1_rep139,24,.,ifn alpha,1,100
140,1,1_rep140,0,105.196,ifn alpha,.,.
140,1,1_rep140,24,71.7899,ifn alpha,.,.
140,1,1_rep140,0,.,ifn alpha,1,100
140,1,1_rep140,24,.,ifn alpha,1,100
141,1,1_rep141,0,92.1643,ifn alpha,.,.
141,1,1_rep141,24,75.4283,ifn alpha,.,.
141,1,1_rep141,0,.,ifn alpha,1,100
141,1,1_rep141,24,.,ifn alpha,1,100
142,1,1_rep142,0,98.505,ifn alpha,.,.
142,1,1_rep142,24,72.5486,ifn alpha,.,.
142,1,1_rep142,0,.,ifn alpha,1,100
142,1,1_rep142,24,.,ifn alpha,1,100
143,1,1_rep143,0,94.6673,ifn alpha,.,.
143,1,1_rep143,24,74.2584,ifn alpha,.,.
143,1,1_rep143,0,.,ifn alpha,1,100
143,1,1_rep143,24,.,ifn alpha,1,100
144,1,1_rep144,0,100.831,ifn alpha,.,.
144,1,1_rep144,24,75.8506,ifn alpha,.,.
144,1,1_rep144,0,.,ifn alpha,1,100
144,1,1_rep144,24,.,ifn alpha,1,100
145,1,1_rep145,0,96.9538,ifn alpha,.,.
145,1,1_rep145,24,70.0556,ifn alpha,.,.
145,1,1_rep145,0,.,ifn alpha,1,100
145,1,1_rep145,24,.,ifn alpha,1,100
146,1,1_rep146,0,98.5082,ifn alpha,.,.
146,1,1_rep146,24,65.0514,ifn alpha,.,.
146,1,1_rep146,0,.,ifn alpha,1,100
146,1,1_rep146,24,.,ifn alpha,1,100
147,1,1_rep147,0,100.723,ifn alpha,.,.
147,1,1_rep147,24,69.5031,ifn alpha,.,.
147,1,1_rep147,0,.,ifn alpha,1,100
147,1,1_rep147,24,.,ifn alpha,1,100
148,1,1_rep148,0,102.46,ifn alpha,.,.
148,1,1_rep148,24,75.3203,ifn alpha,.,.
148,1,1_rep148,0,.,ifn alpha,1,100
148,1,1_rep148,24,.,ifn alpha,1,100
149,1,1_rep149,0,98.9479,ifn alpha,.,.
149,1,1_rep149,24,72.3076,ifn alpha,.,.
149,1,1_rep149,0,.,ifn alpha,1,100
149,1,1_rep149,24,.,ifn alpha,1,100
150,1,1_rep150,0,98.0883,ifn alpha,.,.
150,1,1_rep150,24,73.7534,ifn alpha,.,.
150,1,1_rep150,0,.,ifn alpha,1,100
150,1,1_rep150,24,.,ifn alpha,1,100
151,1,1_rep151,0,100.243,ifn alpha,.,.
151,1,1_rep151,24,76.9029,ifn alpha,.,.
151,1,1_rep151,0,.,ifn alpha,1,100
151,1,1_rep151,24,.,ifn alpha,1,100
152,1,1_rep152,0,100.717,ifn alpha,.,.
152,1,1_rep152,24,68.854,ifn alpha,.,.
152,1,1_rep152,0,.,ifn alpha,1,100
152,1,1_rep152,24,.,ifn alpha,1,100
153,1,1_rep153,0,96.1129,ifn alpha,.,.
153,1,1_rep153,24,75.4473,ifn alpha,.,.
153,1,1_rep153,0,.,ifn alpha,1,100
153,1,1_rep153,24,.,ifn alpha,1,100
154,1,1_rep154,0,97.8132,ifn alpha,.,.
154,1,1_rep154,24,72.7478,ifn alpha,.,.
154,1,1_rep154,0,.,ifn alpha,1,100
154,1,1_rep154,24,.,ifn alpha,1,100
155,1,1_rep155,0,106.758,ifn alpha,.,.
155,1,1_rep155,24,70.2827,ifn alpha,.,.
155,1,1_rep155,0,.,ifn alpha,1,100
155,1,1_rep155,24,.,ifn alpha,1,100
156,1,1_rep156,0,101.024,ifn alpha,.,.
156,1,1_rep156,24,65.8638,ifn alpha,.,.
156,1,1_rep156,0,.,ifn alpha,1,100
156,1,1_rep156,24,.,ifn alpha,1,100
157,1,1_rep157,0,99.4965,ifn alpha,.,.
157,1,1_rep157,24,71.7715,ifn alpha,.,.
157,1,1_rep157,0,.,ifn alpha,1,100
157,1,1_rep157,24,.,ifn alpha,1,100
158,1,1_rep158,0,92.848,ifn alpha,.,.
158,1,1_rep158,24,74.8821,ifn alpha,.,.
158,1,1_rep158,0,.,ifn alpha,1,100
158,1,1_rep158,24,.,ifn alpha,1,100
159,1,1_rep159,0,104.164,ifn alpha,.,.
159,1,1_rep159,24,68.519,ifn alpha,.,.
159,1,1_rep159,0,.,ifn alpha,1,100
159,1,1_rep159,24,.,ifn alpha,1,100
160,1,1_rep160,0,105.175,ifn alpha,.,.
160,1,1_rep160,24,72.4956,ifn alpha,.,.
160,1,1_rep160,0,.,ifn alpha,1,100
160,1,1_rep160,24,.,ifn alpha,1,100
161,1,1_rep161,0,102.855,ifn alpha,.,.
161,1,1_rep161,24,67.8616,ifn alpha,.,.
161,1,1_rep161,0,.,ifn alpha,1,100
161,1,1_rep161,24,.,ifn alpha,1,100
162,1,1_rep162,0,92.964,ifn alpha,.,.
162,1,1_rep162,24,67.9079,ifn alpha,.,.
162,1,1_rep162,0,.,ifn alpha,1,100
162,1,1_rep162,24,.,ifn alpha,1,100
163,1,1_rep163,0,96.8136,ifn alpha,.,.
163,1,1_rep163,24,65.584,ifn alpha,.,.
163,1,1_rep163,0,.,ifn alpha,1,100
163,1,1_rep163,24,.,ifn alpha,1,100
164,1,1_rep164,0,93.4154,ifn alpha,.,.
164,1,1_rep164,24,71.2669,ifn alpha,.,.
164,1,1_rep164,0,.,ifn alpha,1,100
164,1,1_rep164,24,.,ifn alpha,1,100
165,1,1_rep165,0,98.8675,ifn alpha,.,.
165,1,1_rep165,24,71.1304,ifn alpha,.,.
165,1,1_rep165,0,.,ifn alpha,1,100
165,1,1_rep165,24,.,ifn alpha,1,100
166,1,1_rep166,0,100.143,ifn alpha,.,.
166,1,1_rep166,24,74.4632,ifn alpha,.,.
166,1,1_rep166,0,.,ifn alpha,1,100
166,1,1_rep166,24,.,ifn alpha,1,100
167,1,1_rep167,0,98.9103,ifn alpha,.,.
167,1,1_rep167,24,71.6855,ifn alpha,.,.
167,1,1_rep167,0,.,ifn alpha,1,100
167,1,1_rep167,24,.,ifn alpha,1,100
168,1,1_rep168,0,103.49,ifn alpha,.,.
168,1,1_rep168,24,71.107,ifn alpha,.,.
168,1,1_rep168,0,.,ifn alpha,1,100
168,1,1_rep168,24,.,ifn alpha,1,100
169,1,1_rep169,0,102.072,ifn alpha,.,.
169,1,1_rep169,24,72.5559,ifn alpha,.,.
169,1,1_rep169,0,.,ifn alpha,1,100
169,1,1_rep169,24,.,ifn alpha,1,100
170,1,1_rep170,0,106.589,ifn alpha,.,.
170,1,1_rep170,24,71.309,ifn alpha,.,.
170,1,1_rep170,0,.,ifn alpha,1,100
170,1,1_rep170,24,.,ifn alpha,1,100
171,1,1_rep171,0,97.5019,ifn alpha,.,.
171,1,1_rep171,24,75.4008,ifn alpha,.,.
171,1,1_rep171,0,.,ifn alpha,1,100
171,1,1_rep171,24,.,ifn alpha,1,100
172,1,1_rep172,0,95.1784,ifn alpha,.,.
172,1,1_rep172,24,72.372,ifn alpha,.,.
172,1,1_rep172,0,.,ifn alpha,1,100
172,1,1_rep172,24,.,ifn alpha,1,100
173,1,1_rep173,0,100.424,ifn alpha,.,.
173,1,1_rep173,24,70.4993,ifn alpha,.,.
173,1,1_rep173,0,.,ifn alpha,1,100
173,1,1_rep173,24,.,ifn alpha,1,100
174,1,1_rep174,0,97.2772,ifn alpha,.,.
174,1,1_rep174,24,78.9688,ifn alpha,.,.
174,1,1_rep174,0,.,ifn alpha,1,100
174,1,1_rep174,24,.,ifn alpha,1,100
175,1,1_rep175,0,98.0095,ifn alpha,.,.
175,1,1_rep175,24,66.6186,ifn alpha,.,.
175,1,1_rep175,0,.,ifn alpha,1,100
175,1,1_rep175,24,.,ifn alpha,1,100
176,1,1_rep176,0,98.4877,ifn alpha,.,.
176,1,1_rep176,24,70.1459,ifn alpha,.,.
176,1,1_rep176,0,.,ifn alpha,1,100
176,1,1_rep176,24,.,ifn alpha,1,100
177,1,1_rep177,0,98.5493,ifn alpha,.,.
177,1,1_rep177,24,71.2925,ifn alpha,.,.
177,1,1_rep177,0,.,ifn alpha,1,100
177,1,1_rep177,24,.,ifn alpha,1,100
178,1,1_rep178,0,98.2269,ifn alpha,.,.
178,1,1_rep178,24,71.6387,ifn alpha,.,.
178,1,1_rep178,0,.,ifn alpha,1,100
178,1,1_rep178,24,.,ifn alpha,1,100
179,1,1_rep179,0,102.507,ifn alpha,.,.
179,1,1_rep179,24,71.8008,ifn alpha,.,.
179,1,1_rep179,0,.,ifn alpha,1,100
179,1,1_rep179,24,.,ifn alpha,1,100
180,1,1_rep180,0,98.075,ifn alpha,.,.
180,1,1_rep180,24,70.1374,ifn alpha,.,.
180,1,1_rep180,0,.,ifn alpha,1,100
180,1,1_rep180,24,.,ifn alpha,1,100
181,1,1_rep181,0,97.4211,ifn alpha,.,.
181,1,1_rep181,24,67.6108,ifn alpha,.,.
181,1,1_rep181,0,.,ifn alpha,1,100
181,1,1_rep181,24,.,ifn alpha,1,100
182,1,1_rep182,0,93.8483,ifn alpha,.,.
182,1,1_rep182,24,72.4114,ifn alpha,.,.
182,1,1_rep182,0,.,ifn alpha,1,100
182,1,1_rep182,24,.,ifn alpha,1,100
183,1,1_rep183,0,102.976,ifn alpha,.,.
183,1,1_rep183,24,71.3144,ifn alpha,.,.
183,1,1_rep183,0,.,ifn alpha,1,100
183,1,1_rep183,24,.,ifn alpha,1,100
184,1,1_rep184,0,102.958,ifn alpha,.,.
184,1,1_rep184,24,73.8659,ifn alpha,.,.
184,1,1_rep184,0,.,ifn alpha,1,100
184,1,1_rep184,24,.,ifn alpha,1,100
185,1,1_rep185,0,100.042,ifn alpha,.,.
185,1,1_rep185,24,76.7874,ifn alpha,.,.
185,1,1_rep185,0,.,ifn alpha,1,100
185,1,1_rep185,24,.,ifn alpha,1,100
186,1,1_rep186,0,99.2307,ifn alpha,.,.
186,1,1_rep186,24,78.3876,ifn alpha,.,.
186,1,1_rep186,0,.,ifn alpha,1,100
186,1,1_rep186,24,.,ifn alpha,1,100
187,1,1_rep187,0,101.948,ifn alpha,.,.
187,1,1_rep187,24,77.2299,ifn alpha,.,.
187,1,1_rep187,0,.,ifn alpha,1,100
187,1,1_rep187,24,.,ifn alpha,1,100
188,1,1_rep188,0,101.681,ifn alpha,.,.
188,1,1_rep188,24,76.7478,ifn alpha,.,.
188,1,1_rep188,0,.,ifn alpha,1,100
188,1,1_rep188,24,.,ifn alpha,1,100
189,1,1_rep189,0,100.684,ifn alpha,.,.
189,1,1_rep189,24,71.7915,ifn alpha,.,.
189,1,1_rep189,0,.,ifn alpha,1,100
189,1,1_rep189,24,.,ifn alpha,1,100
190,1,1_rep190,0,104.126,ifn alpha,.,.
190,1,1_rep190,24,64.2941,ifn alpha,.,.
190,1,1_rep190,0,.,ifn alpha,1,100
190,1,1_rep190,24,.,ifn alpha,1,100
191,1,1_rep191,0,100.676,ifn alpha,.,.
191,1,1_rep191,24,74.2431,ifn alpha,.,.
191,1,1_rep191,0,.,ifn alpha,1,100
191,1,1_rep191,24,.,ifn alpha,1,100
192,1,1_rep192,0,106.787,ifn alpha,.,.
192,1,1_rep192,24,69.5552,ifn alpha,.,.
192,1,1_rep192,0,.,ifn alpha,1,100
192,1,1_rep192,24,.,ifn alpha,1,100
193,1,1_rep193,0,95.7022,ifn alpha,.,.
193,1,1_rep193,24,67.4627,ifn alpha,.,.
193,1,1_rep193,0,.,ifn alpha,1,100
193,1,1_rep193,24,.,ifn alpha,1,100
194,1,1_rep194,0,103.774,ifn alpha,.,.
194,1,1_rep194,24,63.9597,ifn alpha,.,.
194,1,1_rep194,0,.,ifn alpha,1,100
194,1,1_rep194,24,.,ifn alpha,1,100
195,1,1_rep195,0,97.009,ifn alpha,.,.
195,1,1_rep195,24,77.5193,ifn alpha,.,.
195,1,1_rep195,0,.,ifn alpha,1,100
195,1,1_rep195,24,.,ifn alpha,1,100
196,1,1_rep196,0,100.669,ifn alpha,.,.
196,1,1_rep196,24,75.5598,ifn alpha,.,.
196,1,1_rep196,0,.,ifn alpha,1,100
196,1,1_rep196,24,.,ifn alpha,1,100
197,1,1_rep197,0,96.2709,ifn alpha,.,.
197,1,1_rep197,24,69.7974,ifn alpha,.,.
197,1,1_rep197,0,.,ifn alpha,1,100
197,1,1_rep197,24,.,ifn alpha,1,100
198,1,1_rep198,0,98.0395,ifn alpha,.,.
198,1,1_rep198,24,64.6575,ifn alpha,.,.
198,1,1_rep198,0,.,ifn alpha,1,100
198,1,1_rep198,24,.,ifn alpha,1,100
199,1,1_rep199,0,98.1029,ifn alpha,.,.
199,1,1_rep199,24,75.6516,ifn alpha,.,.
199,1,1_rep199,0,.,ifn alpha,1,100
199,1,1_rep199,24,.,ifn alpha,1,100
200,1,1_rep200,0,99.5964,ifn alpha,.,.
200,1,1_rep200,24,74.1098,ifn alpha,.,.
200,1,1_rep200,0,.,ifn alpha,1,100
200,1,1_rep200,24,.,ifn alpha,1,100
201,1,1_rep201,0,96.9902,ifn alpha,.,.
201,1,1_rep201,24,71.4734,ifn alpha,.,.
201,1,1_rep201,0,.,ifn alpha,1,100
201,1,1_rep201,24,.,ifn alpha,1,100
202,1,1_rep202,0,103.999,ifn alpha,.,.
202,1,1_rep202,24,65.8769,ifn alpha,.,.
202,1,1_rep202,0,.,ifn alpha,1,100
202,1,1_rep202,24,.,ifn alpha,1,100
203,1,1_rep203,0,101.99,ifn alpha,.,.
203,1,1_rep203,24,71.0686,ifn alpha,.,.
203,1,1_rep203,0,.,ifn alpha,1,100
203,1,1_rep203,24,.,ifn alpha,1,100
204,1,1_rep204,0,101.436,ifn alpha,.,.
204,1,1_rep204,24,69.4063,ifn alpha,.,.
204,1,1_rep204,0,.,ifn alpha,1,100
204,1,1_rep204,24,.,ifn alpha,1,100
205,1,1_rep205,0,97.6491,ifn alpha,.,.
205,1,1_rep205,24,69.4166,ifn alpha,.,.
205,1,1_rep205,0,.,ifn alpha,1,100
205,1,1_rep205,24,.,ifn alpha,1,100
206,1,1_rep206,0,102.656,ifn alpha,.,.
206,1,1_rep206,24,71.3282,ifn alpha,.,.
206,1,1_rep206,0,.,ifn alpha,1,100
206,1,1_rep206,24,.,ifn alpha,1,100
207,1,1_rep207,0,103.109,ifn alpha,.,.
207,1,1_rep207,24,62.6752,ifn alpha,.,.
207,1,1_rep207,0,.,ifn alpha,1,100
207,1,1_rep207,24,.,ifn alpha,1,100
208,1,1_rep208,0,103.863,ifn alpha,.,.
208,1,1_rep208,24,71.4518,ifn alpha,.,.
208,1,1_rep208,0,.,ifn alpha,1,100
208,1,1_rep208,24,.,ifn alpha,1,100
209,1,1_rep209,0,103.06,ifn alpha,.,.
209,1,1_rep209,24,72.3396,ifn alpha,.,.
209,1,1_rep209,0,.,ifn alpha,1,100
209,1,1_rep209,24,.,ifn alpha,1,100
210,1,1_rep210,0,104.531,ifn alpha,.,.
210,1,1_rep210,24,75.4568,ifn alpha,.,.
210,1,1_rep210,0,.,ifn alpha,1,100
210,1,1_rep210,24,.,ifn alpha,1,100
211,1,1_rep211,0,99.2812,ifn alpha,.,.
211,1,1_rep211,24,65.5929,ifn alpha,.,.
211,1,1_rep211,0,.,ifn alpha,1,100
211,1,1_rep211,24,.,ifn alpha,1,100
212,1,1_rep212,0,106.287,ifn alpha,.,.
212,1,1_rep212,24,76.0894,ifn alpha,.,.
212,1,1_rep212,0,.,ifn alpha,1,100
212,1,1_rep212,24,.,ifn alpha,1,100
213,1,1_rep213,0,97.1598,ifn alpha,.,.
213,1,1_rep213,24,72.5294,ifn alpha,.,.
213,1,1_rep213,0,.,ifn alpha,1,100
213,1,1_rep213,24,.,ifn alpha,1,100
214,1,1_rep214,0,105.219,ifn alpha,.,.
214,1,1_rep214,24,78.6474,ifn alpha,.,.
214,1,1_rep214,0,.,ifn alpha,1,100
214,1,1_rep214,24,.,ifn alpha,1,100
215,1,1_rep215,0,90.9374,ifn alpha,.,.
215,1,1_rep215,24,69.3539,ifn alpha,.,.
215,1,1_rep215,0,.,ifn alpha,1,100
215,1,1_rep215,24,.,ifn alpha,1,100
216,1,1_rep216,0,106.047,ifn alpha,.,.
216,1,1_rep216,24,75.3628,ifn alpha,.,.
216,1,1_rep216,0,.,ifn alpha,1,100
216,1,1_rep216,24,.,ifn alpha,1,100
217,1,1_rep217,0,96.882,ifn alpha,.,.
217,1,1_rep217,24,67.2296,ifn alpha,.,.
217,1,1_rep217,0,.,ifn alpha,1,100
217,1,1_rep217,24,.,ifn alpha,1,100
218,1,1_rep218,0,100.744,ifn alpha,.,.
218,1,1_rep218,24,71.923,ifn alpha,.,.
218,1,1_rep218,0,.,ifn alpha,1,100
218,1,1_rep218,24,.,ifn alpha,1,100
219,1,1_rep219,0,98.3023,ifn alpha,.,.
219,1,1_rep219,24,72.651,ifn alpha,.,.
219,1,1_rep219,0,.,ifn alpha,1,100
219,1,1_rep219,24,.,ifn alpha,1,100
220,1,1_rep220,0,89.9518,ifn alpha,.,.
220,1,1_rep220,24,69.5942,ifn alpha,.,.
220,1,1_rep220,0,.,ifn alpha,1,100
220,1,1_rep220,24,.,ifn alpha,1,100
221,1,1_rep221,0,100.92,ifn alpha,.,.
221,1,1_rep221,24,73.0216,ifn alpha,.,.
221,1,1_rep221,0,.,ifn alpha,1,100
221,1,1_rep221,24,.,ifn alpha,1,100
222,1,1_rep222,0,95.0373,ifn alpha,.,.
222,1,1_rep222,24,73.2147,ifn alpha,.,.
222,1,1_rep222,0,.,ifn alpha,1,100
222,1,1_rep222,24,.,ifn alpha,1,100
223,1,1_rep223,0,106.234,ifn alpha,.,.
223,1,1_rep223,24,65.2404,ifn alpha,.,.
223,1,1_rep223,0,.,ifn alpha,1,100
223,1,1_rep223,24,.,ifn alpha,1,100
224,1,1_rep224,0,102.085,ifn alpha,.,.
224,1,1_rep224,24,70.9847,ifn alpha,.,.
224,1,1_rep224,0,.,ifn alpha,1,100
224,1,1_rep224,24,.,ifn alpha,1,100
225,1,1_rep225,0,104.105,ifn alpha,.,.
225,1,1_rep225,24,72.6678,ifn alpha,.,.
225,1,1_rep225,0,.,ifn alpha,1,100
225,1,1_rep225,24,.,ifn alpha,1,100
226,1,1_rep226,0,102.267,ifn alpha,.,.
226,1,1_rep226,24,69.4438,ifn alpha,.,.
226,1,1_rep226,0,.,ifn alpha,1,100
226,1,1_rep226,24,.,ifn alpha,1,100
227,1,1_rep227,0,107.801,ifn alpha,.,.
227,1,1_rep227,24,72.9101,ifn alpha,.,.
227,1,1_rep227,0,.,ifn alpha,1,100
227,1,1_rep227,24,.,ifn alpha,1,100
228,1,1_rep228,0,99.2884,ifn alpha,.,.
228,1,1_rep228,24,71.7043,ifn alpha,.,.
228,1,1_rep228,0,.,ifn alpha,1,100
228,1,1_rep228,24,.,ifn alpha,1,100
229,1,1_rep229,0,98.0174,ifn alpha,.,.
229,1,1_rep229,24,71.1197,ifn alpha,.,.
229,1,1_rep229,0,.,ifn alpha,1,100
229,1,1_rep229,24,.,ifn alpha,1,100
230,1,1_rep230,0,102.984,ifn alpha,.,.
230,1,1_rep230,24,74.2104,ifn alpha,.,.
230,1,1_rep230,0,.,ifn alpha,1,100
230,1,1_rep230,24,.,ifn alpha,1,100
231,1,1_rep231,0,96.354,ifn alpha,.,.
231,1,1_rep231,24,65.9806,ifn alpha,.,.
231,1,1_rep231,0,.,ifn alpha,1,100
231,1,1_rep231,24,.,ifn alpha,1,100
232,1,1_rep232,0,102.491,ifn alpha,.,.
232,1,1_rep232,24,74.0543,ifn alpha,.,.
232,1,1_rep232,0,.,ifn alpha,1,100
232,1,1_rep232,24,.,ifn alpha,1,100
233,1,1_rep233,0,96.1934,ifn alpha,.,.
233,1,1_rep233,24,72.9404,ifn alpha,.,.
233,1,1_rep233,0,.,ifn alpha,1,100
233,1,1_rep233,24,.,ifn alpha,1,100
234,1,1_rep234,0,98.3697,ifn alpha,.,.
234,1,1_rep234,24,69.5795,ifn alpha,.,.
234,1,1_rep234,0,.,ifn alpha,1,100
234,1,1_rep234,24,.,ifn alpha,1,100
235,1,1_rep235,0,99.3525,ifn alpha,.,.
235,1,1_rep235,24,70.5277,ifn alpha,.,.
235,1,1_rep235,0,.,ifn alpha,1,100
235,1,1_rep235,24,.,ifn alpha,1,100
236,1,1_rep236,0,101.02,ifn alpha,.,.
236,1,1_rep236,24,64.2369,ifn alpha,.,.
236,1,1_rep236,0,.,ifn alpha,1,100
236,1,1_rep236,24,.,ifn alpha,1,100
237,1,1_rep237,0,94.3045,ifn alpha,.,.
237,1,1_rep237,24,72.4799,ifn alpha,.,.
237,1,1_rep237,0,.,ifn alpha,1,100
237,1,1_rep237,24,.,ifn alpha,1,100
238,1,1_rep238,0,103.016,ifn alpha,.,.
238,1,1_rep238,24,69.7871,ifn alpha,.,.
238,1,1_rep238,0,.,ifn alpha,1,100
238,1,1_rep238,24,.,ifn alpha,1,100
239,1,1_rep239,0,103.586,ifn alpha,.,.
239,1,1_rep239,24,71.873,ifn alpha,.,.
239,1,1_rep239,0,.,ifn alpha,1,100
239,1,1_rep239,24,.,ifn alpha,1,100
240,1,1_rep240,0,102.724,ifn alpha,.,.
240,1,1_rep240,24,64.048,ifn alpha,.,.
240,1,1_rep240,0,.,ifn alpha,1,100
240,1,1_rep240,24,.,ifn alpha,1,100
241,1,1_rep241,0,100.741,ifn alpha,.,.
241,1,1_rep241,24,71.2086,ifn alpha,.,.
241,1,1_rep241,0,.,ifn alpha,1,100
241,1,1_rep241,24,.,ifn alpha,1,100
242,1,1_rep242,0,90.4238,ifn alpha,.,.
242,1,1_rep242,24,67.1645,ifn alpha,.,.
242,1,1_rep242,0,.,ifn alpha,1,100
242,1,1_rep242,24,.,ifn alpha,1,100
243,1,1_rep243,0,102.571,ifn alpha,.,.
243,1,1_rep243,24,70.219,ifn alpha,.,.
243,1,1_rep243,0,.,ifn alpha,1,100
243,1,1_rep243,24,.,ifn alpha,1,100
244,1,1_rep244,0,105.382,ifn alpha,.,.
244,1,1_rep244,24,76.4218,ifn alpha,.,.
244,1,1_rep244,0,.,ifn alpha,1,100
244,1,1_rep244,24,.,ifn alpha,1,100
245,1,1_rep245,0,102.355,ifn alpha,.,.
245,1,1_rep245,24,68.1756,ifn alpha,.,.
245,1,1_rep245,0,.,ifn alpha,1,100
245,1,1_rep245,24,.,ifn alpha,1,100
246,1,1_rep246,0,99.3612,ifn alpha,.,.
246,1,1_rep246,24,73.5651,ifn alpha,.,.
246,1,1_rep246,0,.,ifn alpha,1,100
246,1,1_rep246,24,.,ifn alpha,1,100
247,1,1_rep247,0,102.051,ifn alpha,.,.
247,1,1_rep247,24,66.2437,ifn alpha,.,.
247,1,1_rep247,0,.,ifn alpha,1,100
247,1,1_rep247,24,.,ifn alpha,1,100
248,1,1_rep248,0,92.807,ifn alpha,.,.
248,1,1_rep248,24,70.8519,ifn alpha,.,.
248,1,1_rep248,0,.,ifn alpha,1,100
248,1,1_rep248,24,.,ifn alpha,1,100
249,1,1_rep249,0,98.5237,ifn alpha,.,.
249,1,1_rep249,24,69.5162,ifn alpha,.,.
249,1,1_rep249,0,.,ifn alpha,1,100
249,1,1_rep249,24,.,ifn alpha,1,100
250,1,1_rep250,0,101.027,ifn alpha,.,.
250,1,1_rep250,24,70.4399,ifn alpha,.,.
250,1,1_rep250,0,.,ifn alpha,1,100
250,1,1_rep250,24,.,ifn alpha,1,100
251,1,1_rep251,0,101.837,ifn alpha,.,.
251,1,1_rep251,24,71.1364,ifn alpha,.,.
251,1,1_rep251,0,.,ifn alpha,1,100
251,1,1_rep251,24,.,ifn alpha,1,100
252,1,1_rep252,0,102.275,ifn alpha,.,.
252,1,1_rep252,24,68.5455,ifn alpha,.,.
252,1,1_rep252,0,.,ifn alpha,1,100
252,1,1_rep252,24,.,ifn alpha,1,100
253,1,1_rep253,0,101.381,ifn alpha,.,.
253,1,1_rep253,24,73.0919,ifn alpha,.,.
253,1,1_rep253,0,.,ifn alpha,1,100
253,1,1_rep253,24,.,ifn alpha,1,100
254,1,1_rep254,0,95.9633,ifn alpha,.,.
254,1,1_rep254,24,72.6079,ifn alpha,.,.
254,1,1_rep254,0,.,ifn alpha,1,100
254,1,1_rep254,24,.,ifn alpha,1,100
255,1,1_rep255,0,101.695,ifn alpha,.,.
255,1,1_rep255,24,69.4615,ifn alpha,.,.
255,1,1_rep255,0,.,ifn alpha,1,100
255,1,1_rep255,24,.,ifn alpha,1,100
256,1,1_rep256,0,97.3191,ifn alpha,.,.
256,1,1_rep256,24,73.749,ifn alpha,.,.
256,1,1_rep256,0,.,ifn alpha,1,100
256,1,1_rep256,24,.,ifn alpha,1,100
257,1,1_rep257,0,100.268,ifn alpha,.,.
257,1,1_rep257,24,77.9089,ifn alpha,.,.
257,1,1_rep257,0,.,ifn alpha,1,100
257,1,1_rep257,24,.,ifn alpha,1,100
258,1,1_rep258,0,100.414,ifn alpha,.,.
258,1,1_rep258,24,71.5675,ifn alpha,.,.
258,1,1_rep258,0,.,ifn alpha,1,100
258,1,1_rep258,24,.,ifn alpha,1,100
259,1,1_rep259,0,102.755,ifn alpha,.,.
259,1,1_rep259,24,74.984,ifn alpha,.,.
259,1,1_rep259,0,.,ifn alpha,1,100
259,1,1_rep259,24,.,ifn alpha,1,100
260,1,1_rep260,0,97.6483,ifn alpha,.,.
260,1,1_rep260,24,66.0284,ifn alpha,.,.
260,1,1_rep260,0,.,ifn alpha,1,100
260,1,1_rep260,24,.,ifn alpha,1,100
261,1,1_rep261,0,102.12,ifn alpha,.,.
261,1,1_rep261,24,64.8641,ifn alpha,.,.
261,1,1_rep261,0,.,ifn alpha,1,100
261,1,1_rep261,24,.,ifn alpha,1,100
262,1,1_rep262,0,104.806,ifn alpha,.,.
262,1,1_rep262,24,77.0015,ifn alpha,.,.
262,1,1_rep262,0,.,ifn alpha,1,100
262,1,1_rep262,24,.,ifn alpha,1,100
263,1,1_rep263,0,95.9462,ifn alpha,.,.
263,1,1_rep263,24,69.7838,ifn alpha,.,.
263,1,1_rep263,0,.,ifn alpha,1,100
263,1,1_rep263,24,.,ifn alpha,1,100
264,1,1_rep264,0,100.094,ifn alpha,.,.
264,1,1_rep264,24,66.038,ifn alpha,.,.
264,1,1_rep264,0,.,ifn alpha,1,100
264,1,1_rep264,24,.,ifn alpha,1,100
265,1,1_rep265,0,101.036,ifn alpha,.,.
265,1,1_rep265,24,73.7147,ifn alpha,.,.
265,1,1_rep265,0,.,ifn alpha,1,100
265,1,1_rep265,24,.,ifn alpha,1,100
